name,lat,lng,attr,distance(km),cool_time_Lv1(h),cool_time_Lv1(hms),cool_time_Lv2(h),cool_time_Lv2(hms),cool_time_Lv3(h),cool_time_Lv3(hms),cool_time_Lv4(h),cool_time_Lv4(hms),cool_time_Lv5(h),cool_time_Lv5(hms),cool_time_Lv6(h),cool_time_Lv6(hms),cool_time_Lv7(h),cool_time_Lv7(hms)
総元,35.240588,140.240413,heat,875.662,20.82581,20時間49分33秒,19.42861,19時間25分43秒,18.07323,18時間4分24秒,16.75965,16時間45分35秒,13.99311,13時間59分35秒,11.38336,11時間23分0秒,8.93039,8時間55分49秒
西畑,35.25051,140.215176,heat,874.804,20.82402,20時間49分26秒,19.42577,19時間25分33秒,18.06944,18時間4分10秒,16.75504,16時間45分18秒,13.98779,13時間59分16秒,11.37775,11時間22分40秒,8.92491,8時間55分30秒
上総中野,35.250051,140.199571,heat,875.006,20.82444,20時間49分28秒,19.42644,19時間25分35秒,18.07033,18時間4分13秒,16.75612,16時間45分22秒,13.98904,13時間59分21秒,11.37907,11時間22分45秒,8.92620,8時間55分34秒
浅草(つくばエクスプレス),35.713817,139.792389,heat,828.663,20.72486,20時間43分29秒,19.26818,19時間16分5秒,17.85958,17時間51分34秒,16.49905,16時間29分57秒,13.69260,13時間41分33秒,11.06641,11時間3分59秒,8.62049,8時間37分14秒
青井,35.771782,139.82038,heat,821.908,20.70985,20時間42分35秒,19.24433,19時間14分40秒,17.82782,17時間49分40秒,16.46030,16時間27分37秒,13.64792,13時間38分53秒,11.01929,11時間1分9秒,8.57441,8時間34分28秒
六町,35.784963,139.821816,heat,820.439,20.70657,20時間42分24秒,19.23912,19時間14分21秒,17.82087,17時間49分15秒,16.45183,16時間27分7秒,13.63815,13時間38分17秒,11.00899,11時間0分32秒,8.56434,8時間33分52秒
八潮,35.807905,139.845017,heat,817.602,20.70021,20時間42分1秒,19.22902,19時間13分44秒,17.80743,17時間48分27秒,16.43544,16時間26分8秒,13.61924,13時間37分9秒,10.98905,10時間59分21秒,8.54484,8時間32分41秒
三郷中央,35.824514,139.878344,heat,815.329,20.69511,20時間41分42秒,19.22091,19時間13分15秒,17.79663,17時間47分48秒,16.42226,16時間25分20秒,13.60405,13時間36分15秒,10.97302,10時間58分23秒,8.52917,8時間31分45秒
流山セントラルパーク,35.854552,139.915223,eco,811.541,20.68657,20時間41分12秒,19.20734,19時間12分26秒,17.77856,17時間46分43秒,16.40022,16時間24分1秒,13.57863,13時間34分43秒,10.94621,10時間56分46秒,8.50296,8時間30分11秒
柏の葉キャンパス,35.89308,139.952454,cool,806.822,20.67588,20時間40分33秒,19.19035,19時間11分25秒,17.75593,17時間45分21秒,16.37262,16時間22分21秒,13.54681,13時間32分49秒,10.91265,10時間54分46秒,8.47015,8時間28分13秒
柏たなか,35.9109,139.957533,heat,804.796,20.67127,20時間40分17秒,19.18303,19時間10分59秒,17.74618,17時間44分46秒,16.36073,16時間21分39秒,13.53309,13時間31分59秒,10.89818,10時間53分53秒,8.45600,8時間27分22秒
守谷,35.950626,139.992209,heat,799.986,20.66029,20時間39分37秒,19.16558,19時間9分56秒,17.72294,17時間43分23秒,16.33238,16時間19分57秒,13.50040,13時間30分1秒,10.86370,10時間51分49秒,8.42228,8時間25分20秒
みらい平,35.99514,140.038555,heat,794.513,20.64772,20時間38分52秒,19.14560,19時間8分44秒,17.69633,17時間41分47秒,16.29992,16時間18分0秒,13.46297,13時間27分47秒,10.82423,10時間49分27秒,8.38369,8時間23分1秒
みどりの,36.03025,140.056276,eco,790.431,20.63829,20時間38分18秒,19.13061,19時間7分50秒,17.67638,17時間40分35秒,16.27558,16時間16分32秒,13.43491,13時間26分6秒,10.79463,10時間47分41秒,8.35475,8時間21分17秒
万博記念公園(茨城),36.058433,140.059328,eco,787.289,20.63100,20時間37分52秒,19.11904,19時間7分9秒,17.66096,17時間39分39秒,16.25677,16時間15分24秒,13.41322,13時間24分48秒,10.77175,10時間46分18秒,8.33238,8時間19分57秒
研究学園,36.0821,140.082256,cool,784.407,20.62430,20時間37分27秒,19.10838,19時間6分30秒,17.64677,17時間38分48秒,16.23946,16時間14分22秒,13.39325,13時間23分36秒,10.75070,10時間45分3秒,8.31179,8時間18分42秒
つくば,36.0825,140.110604,cool,784.031,20.62342,20時間37分24秒,19.10698,19時間6分25秒,17.64491,17時間38分42秒,16.23720,16時間14分14秒,13.39064,13時間23分26秒,10.74795,10時間44分53秒,8.30910,8時間18分33秒
新高島,35.46192,139.626499,eco,858.695,20.79008,20時間47分24秒,19.37183,19時間22分19秒,17.99760,17時間59分51秒,16.66740,16時間40分3秒,13.88674,13時間53分12秒,11.27117,11時間16分16秒,8.82070,8時間49分15秒
みなとみらい,35.458028,139.632386,cool,859.035,20.79080,20時間47分27秒,19.37298,19時間22分23秒,17.99913,17時間59分57秒,16.66927,16時間40分9秒,13.88889,13時間53分20秒,11.27344,11時間16分24秒,8.82292,8時間49分23秒
馬車道,35.450135,139.636175,cool,859.845,20.79252,20時間47分33秒,19.37571,19時間22分33秒,18.00278,18時間0分10秒,16.67372,16時間40分25秒,13.89402,13時間53分38秒,11.27885,11時間16分44秒,8.82821,8時間49分42秒
日本大通り,35.446821,139.642608,heat,860.115,20.79310,20時間47分35秒,19.37663,19時間22分36秒,18.00400,18時間0分14秒,16.67520,16時間40分31秒,13.89573,13時間53分45秒,11.28065,11時間16分50秒,8.82997,8時間49分48秒
元町・中華街,35.44243,139.650446,heat,860.482,20.79388,20時間47分38秒,19.37787,19時間22分40秒,18.00565,18時間0分20秒,16.67722,16時間40分38秒,13.89805,13時間53分53秒,11.28310,11時間16分59秒,8.83237,8時間49分57秒
竹芝,35.654099,139.762037,eco,835.646,20.74024,20時間44分25秒,19.29263,19時間17分33秒,17.89214,17時間53分32秒,16.53877,16時間32分20秒,13.73840,13時間44分18秒,11.11472,11時間6分53秒,8.66772,8時間40分4秒
日の出,35.649136,139.75906,eco,836.233,20.74153,20時間44分30秒,19.29468,19時間17分41秒,17.89487,17時間53分42秒,16.54209,16時間32分32秒,13.74223,13時間44分32秒,11.11876,11時間7分8秒,8.67167,8時間40分18秒
芝浦ふ頭,35.641773,139.757852,eco,837.059,20.74334,20時間44分36秒,19.29756,19時間17分51秒,17.89870,17時間53分55秒,16.54676,16時間32分48秒,13.74762,13時間44分51秒,11.12444,11時間7分28秒,8.67723,8時間40分38秒
お台場海浜公園,35.629813,139.778607,eco,838.084,20.74558,20時間44分44秒,19.30112,19時間18分4秒,17.90344,17時間54分12秒,16.55255,16時間33分9秒,13.75430,13時間45分15秒,11.13148,11時間7分53秒,8.68412,8時間41分3秒
台場,35.625908,139.771435,eco,838.613,20.74674,20時間44分48秒,19.30296,19時間18分11秒,17.90589,17時間54分21秒,16.55554,16時間33分20秒,13.75774,13時間45分28秒,11.13511,11時間8分6秒,8.68767,8時間41分16秒
東京国際クルーズターミナル,35.621462,139.773157,eco,839.077,20.74775,20時間44分52秒,19.30457,19時間18分16秒,17.90804,17時間54分29秒,16.55816,16時間33分29秒,13.76076,13時間45分39秒,11.13830,11時間8分18秒,8.69078,8時間41分27秒
テレコムセンター,35.617593,139.779327,cool,839.417,20.74850,20時間44分55秒,19.30575,19時間18分21秒,17.90961,17時間54分35秒,16.56007,16時間33分36秒,13.76297,13時間45分47秒,11.14063,11時間8分26秒,8.69306,8時間41分35秒
青海(東京),35.62467,139.781132,cool,838.615,20.74674,20時間44分48秒,19.30297,19時間18分11秒,17.90590,17時間54分21秒,16.55555,16時間33分20秒,13.75775,13時間45分28秒,11.13513,11時間8分6秒,8.68768,8時間41分16秒
東京ビッグサイト,35.630158,139.791228,cool,837.873,20.74512,20時間44分42秒,19.30039,19時間18分1秒,17.90247,17時間54分9秒,16.55136,16時間33分5秒,13.75292,13時間45分11秒,11.13003,11時間7分48秒,8.68270,8時間40分58秒
有明(東京),35.634596,139.793269,cool,837.357,20.74399,20時間44分38秒,19.29859,19時間17分55秒,17.90008,17時間54分0秒,16.54845,16時間32分54秒,13.74956,13時間44分58秒,11.12649,11時間7分35秒,8.67923,8時間40分45秒
有明テニスの森,35.639964,139.78888,heat,836.827,20.74283,20時間44分34秒,19.29675,19時間17分48秒,17.89762,17時間53分51秒,16.54545,16時間32分44秒,13.74611,13時間44分46秒,11.12285,11時間7分22秒,8.67567,8時間40分32秒
市場前,35.645684,139.78564,heat,836.243,20.74155,20時間44分30秒,19.29472,19時間17分41秒,17.89491,17時間53分42秒,16.54215,16時間32分32秒,13.74230,13時間44分32秒,11.11883,11時間7分8秒,8.67174,8時間40分18秒
新豊洲,35.648718,139.789996,heat,835.850,20.74069,20時間44分26秒,19.29335,19時間17分36秒,17.89309,17時間53分35秒,16.53992,16時間32分24秒,13.73973,13時間44分23秒,11.11612,11時間6分58秒,8.66910,8時間40分9秒
下新田,36.407776,139.315086,cool,760.760,20.56846,20時間34分6秒,19.01964,19時間1分11秒,17.52860,17時間31分43秒,16.09532,16時間5分43秒,13.22704,13時間13分37秒,10.57539,10時間34分31秒,8.14038,8時間8分25秒
運動公園(群馬),36.42038,139.300852,cool,759.671,20.56585,20時間33分57秒,19.01550,19時間0分56秒,17.52308,17時間31分23秒,16.08860,16時間5分19秒,13.21928,13時間13分9秒,10.56721,10時間34分2秒,8.13238,8時間7分57秒
大間々,36.434617,139.277559,cool,758.588,20.56326,20時間33分48秒,19.01138,19時間0分41秒,17.51759,17時間31分3秒,16.08190,16時間4分55秒,13.21156,13時間12分42秒,10.55906,10時間33分33秒,8.12442,8時間7分28秒
上神梅,36.470053,139.257696,cool,755.146,20.55499,20時間33分18秒,18.99824,18時間59分54秒,17.50010,17時間30分0秒,16.06056,16時間3分38秒,13.18695,13時間11分13秒,10.53311,10時間31分59秒,8.09904,8時間5分57秒
本宿(群馬),36.481391,139.259306,cool,753.885,20.55196,20時間33分7秒,18.99342,18時間59分36秒,17.49367,17時間29分37秒,16.05272,16時間3分10秒,13.17792,13時間10分40秒,10.52358,10時間31分25秒,8.08973,8時間5分23秒
水沼,36.499866,139.277579,heat,751.516,20.54624,20時間32分46秒,18.98434,18時間59分4秒,17.48158,17時間28分54秒,16.03797,16時間2分17秒,13.16091,13時間9分39秒,10.50564,10時間30分20秒,8.07218,8時間4分20秒
花輪,36.520809,139.30769,heat,748.645,20.53930,20時間32分21秒,18.97330,18時間58分24秒,17.46689,17時間28分1秒,16.02005,16時間1分12秒,13.14024,13時間8分25秒,10.48384,10時間29分2秒,8.05087,8時間3分3秒
中野(群馬),36.524243,139.317219,heat,748.084,20.53794,20時間32分17秒,18.97114,18時間58分16秒,17.46401,17時間27分50秒,16.01654,16時間1分0秒,13.13619,13時間8分10秒,10.47958,10時間28分46秒,8.04670,8時間2分48秒
小中,36.535644,139.337842,eco,746.441,20.53395,20時間32分2秒,18.96481,18時間57分53秒,17.45558,17時間27分20秒,16.00625,16時間0分23秒,13.12433,13時間7分28秒,10.46706,10時間28分1秒,8.03446,8時間2分4秒
神戸(群馬),36.537467,139.35653,eco,745.878,20.53259,20時間31分57秒,18.96264,18時間57分45秒,17.45268,17時間27分10秒,16.00272,16時間0分10秒,13.12026,13時間7分13秒,10.46277,10時間27分46秒,8.03027,8時間1分49秒
沢入,36.58064,139.396314,eco,740.423,20.51930,20時間31分9秒,18.94152,18時間56分29秒,17.42456,17時間25分28秒,15.96842,15時間58分6秒,13.08070,13時間4分51秒,10.42106,10時間25分16秒,7.98948,7時間59分22秒
原向,36.617284,139.420593,cool,735.978,20.50842,20時間30分30秒,18.92423,18時間55分27秒,17.40153,17時間24分6秒,15.94033,15時間56分25秒,13.04831,13時間2分54秒,10.38689,10時間23分13秒,7.95607,7時間57分22秒
通洞,36.636837,139.439671,cool,733.492,20.50231,20時間30分8秒,18.91452,18時間54分52秒,17.38861,17時間23分19秒,15.92457,15時間55分28秒,13.03013,13時間1分48秒,10.36772,10時間22分4秒,7.93732,7時間56分14秒
足尾,36.641853,139.447773,cool,732.794,20.50059,20時間30分2秒,18.91179,18時間54分42秒,17.38497,17時間23分6秒,15.92013,15時間55分12秒,13.02502,13時間1分30秒,10.36232,10時間21分44秒,7.93205,7時間55分55秒
間藤,36.653507,139.450078,cool,731.484,20.49737,20時間29分51秒,18.90667,18時間54分24秒,17.37815,17時間22分41秒,15.91180,15時間54分42秒,13.01541,13時間0分55秒,10.35219,10時間21分8秒,7.92215,7時間55分20秒
地区センター,35.726225,140.155041,eco,822.849,20.71195,20時間42分43秒,19.24767,19時間14分52秒,17.83226,17時間49分56秒,16.46572,16時間27分57秒,13.65416,13時間39分15秒,11.02588,11時間1分33秒,8.58086,8時間34分51秒
公園,35.730758,140.153755,eco,822.362,20.71086,20時間42分39秒,19.24594,19時間14分45秒,17.82996,17時間49分48秒,16.46292,16時間27分47秒,13.65093,13時間39分3秒,11.02247,11時間1分21秒,8.57752,8時間34分39秒
女子大,35.738357,140.155054,cool,821.510,20.70896,20時間42分32秒,19.24292,19時間14分35秒,17.82594,17時間49分33秒,16.45801,16時間27分29秒,13.64527,13時間38分43秒,11.01650,11時間0分59秒,8.57169,8時間34分18秒
中学校,35.740123,140.14841,cool,821.386,20.70868,20時間42分31秒,19.24248,19時間14分33秒,17.82535,17時間49分31秒,16.45730,16時間27分26秒,13.64445,13時間38分40秒,11.01563,11時間0分56秒,8.57084,8時間34分15秒
井野(千葉),35.732605,140.148497,heat,822.215,20.71053,20時間42分38秒,19.24542,19時間14分44秒,17.82927,17時間49分45秒,16.46207,16時間27分43秒,13.64996,13時間39分0秒,11.02144,11時間1分17秒,8.57652,8時間34分35秒
緑町,35.259226,139.158578,eco,888.600,20.85251,20時間51分9秒,19.47104,19時間28分16秒,18.12973,18時間7分47秒,16.82858,16時間49分43秒,14.07259,14時間4分21秒,11.46719,11時間28分2秒,9.01236,9時間0分44秒
井細田,35.268964,139.157397,eco,887.560,20.85038,20時間51分1秒,19.46766,19時間28分4秒,18.12523,18時間7分31秒,16.82308,16時間49分23秒,14.06625,14時間3分59秒,11.46050,11時間27分38秒,9.00583,9時間0分21秒
五百羅漢,35.27519,139.155758,eco,886.912,20.84905,20時間50分57秒,19.46555,19時間27分56秒,18.12242,18時間7分21秒,16.81965,16時間49分11秒,14.06230,14時間3分44秒,11.45633,11時間27分23秒,9.00175,9時間0分6秒
穴部,35.279887,139.148787,eco,886.529,20.84827,20時間50分54秒,19.46430,19時間27分51秒,18.12076,18時間7分15秒,16.81763,16時間49分3秒,14.05996,14時間3分36秒,11.45387,11時間27分14秒,8.99934,8時間59分58秒
飯田岡,35.287913,139.139109,eco,885.833,20.84684,20時間50分49秒,19.46203,19時間27分43秒,18.11773,18時間7分4秒,16.81394,16時間48分50秒,14.05571,14時間3分21秒,11.44938,11時間26分58秒,8.99495,8時間59分42秒
相模沼田,35.292334,139.133945,cool,885.447,20.84605,20時間50分46秒,19.46077,19時間27分39秒,18.11606,18時間6分58秒,16.81189,16時間48分43秒,14.05335,14時間3分12秒,11.44690,11時間26分49秒,8.99252,8時間59分33秒
岩原,35.298825,139.12879,cool,884.836,20.84479,20時間50分41秒,19.45878,19時間27分32秒,18.11340,18時間6分48秒,16.80865,16時間48分31秒,14.04961,14時間2分59秒,11.44295,11時間26分35秒,8.98867,8時間59分19秒
塚原,35.301305,139.126632,cool,884.606,20.84432,20時間50分40秒,19.45803,19時間27分29秒,18.11240,18時間6分45秒,16.80743,16時間48分27秒,14.04821,14時間2分54秒,11.44147,11時間26分29秒,8.98721,8時間59分14秒
和田河原,35.31585,139.118684,cool,883.172,20.84137,20時間50分29秒,19.45334,19時間27分12秒,18.10615,18時間6分22秒,16.79981,16時間47分59秒,14.03942,14時間2分22秒,11.43220,11時間25分56秒,8.97815,8時間58分41秒
富士フイルム前,35.317657,139.109483,cool,883.147,20.84132,20時間50分29秒,19.45325,19時間27分12秒,18.10604,18時間6分22秒,16.79968,16時間47分59秒,14.03927,14時間2分21秒,11.43204,11時間25分55秒,8.97799,8時間58分41秒
大雄山,35.319046,139.10365,cool,883.106,20.84123,20時間50分28秒,19.45312,19時間27分11秒,18.10586,18時間6分21秒,16.79946,16時間47分58秒,14.03901,14時間2分20秒,11.43177,11時間25分54秒,8.97773,8時間58分40秒
阿字ヶ浦,36.383529,140.61244,heat,746.015,20.53292,20時間31分59秒,18.96317,18時間57分47秒,17.45339,17時間27分12秒,16.00358,16時間0分13秒,13.12125,13時間7分16秒,10.46382,10時間27分50秒,8.03129,8時間1分53秒
磯崎,36.37781,140.617934,heat,746.609,20.53436,20時間32分4秒,18.96546,18時間57分56秒,17.45644,17時間27分23秒,16.00731,16時間0分26秒,13.12554,13時間7分32秒,10.46835,10時間28分6秒,8.03572,8時間2分9秒
美乃浜学園,36.37256,140.61679,heat,747.199,20.53579,20時間32分9秒,18.96773,18時間58分4秒,17.45947,17時間27分34秒,16.01100,16時間0分40秒,13.12980,13時間7分47秒,10.47284,10時間28分22秒,8.04011,8時間2分24秒
平磯,36.357546,140.607575,heat,748.930,20.53999,20時間32分24秒,18.97440,18時間58分28秒,17.46835,17時間28分6秒,16.02183,16時間1分19秒,13.14229,13時間8分32秒,10.48601,10時間29分10秒,8.05299,8時間3分11秒
殿山,36.349497,140.601087,eco,749.869,20.54226,20時間32分32秒,18.97801,18時間58分41秒,17.47316,17時間28分23秒,16.02770,16時間1分40秒,13.14906,13時間8分57秒,10.49315,10時間29分35秒,8.05996,8時間3分36秒
那珂湊,36.345453,140.587716,eco,750.415,20.54358,20時間32分37秒,18.98011,18時間58分48秒,17.47595,17時間28分33秒,16.03111,16時間1分52秒,13.15299,13時間9分11秒,10.49729,10時間29分50秒,8.06402,8時間3分50秒
高田の鉄橋,36.352556,140.580028,eco,749.686,20.54182,20時間32分31秒,18.97731,18時間58分38秒,17.47222,17時間28分20秒,16.02655,16時間1分36秒,13.14774,13時間8分52秒,10.49176,10時間29分30秒,8.05861,8時間3分31秒
中根,36.367488,140.562138,eco,748.167,20.53814,20時間32分17秒,18.97146,18時間58分17秒,17.46444,17時間27分52秒,16.01706,16時間1分1秒,13.13679,13時間8分12秒,10.48021,10時間28分49秒,8.04731,8時間2分50秒
金上,36.382319,140.534132,eco,746.744,20.53469,20時間32分5秒,18.96598,18時間57分58秒,17.45713,17時間27分26秒,16.00815,16時間0分29秒,13.12652,13時間7分35秒,10.46937,10時間28分10秒,8.03672,8時間2分12秒
工機前,36.388099,140.524542,cool,746.180,20.53332,20時間32分0秒,18.96380,18時間57分50秒,17.45424,17時間27分15秒,16.00462,16時間0分17秒,13.12244,13時間7分21秒,10.46508,10時間27分54秒,8.03252,8時間1分57秒
